"id","user_id","order_date","total_price","coupon_id","status","payment_method","payment_status"
"731","13","2025-05-20 10:37:04","5241550","660","delivered","debit_card","overpaid"
"732","977","2025-08-08 18:23:13","4154457","110","awaiting_payment","cash","partial"
"733","890","2025-07-24 00:10:04","3499083","540","awaiting_payment","paypal","paid"
"734","33","2025-04-23 22:09:55","7050214","702","cancelled","paypal","partial"
"735","223","2025-03-02 13:35:19","229921","97","returned","bank_bca","overpaid"
"736","635","2025-05-20 10:18:10","792820","495","delivered","dana","partial"
"737","20","2025-03-21 00:31:41","750842","467","refunded","ovo","partial"
"738","794","2025-02-13 16:46:34","4154968","594","delivered","e-wallet","pending"
"739","346","2025-02-20 15:09:24","3289032","735","awaiting_shipment","debit_card","chargeback"
"740","509","2025-04-18 05:33:27","8573001","21","pending","dana","failed"
"741","879","2025-07-24 08:58:29","283844","428","on_hold","bank_mandiri","chargeback"
"742","333","2025-06-30 00:47:37","8639393","875","on_hold","bank_bca","chargeback"
"743","249","2025-06-04 17:59:21","834171","614","on_hold","paypal","overpaid"
"744","183","2025-03-16 16:19:30","7559393","898","shipped","ovo","overpaid"
"745","399","2025-04-19 06:57:09","2468044","981","refunded","dana","chargeback"
"746","166","2025-07-05 17:35:18","6670151","183","delivered","bank_bca","overpaid"
"747","293","2025-05-24 04:36:44","7519305","983","processing","bank_bca","pending"
"748","900","2025-07-11 03:34:14","7859774","45","cancelled","e-wallet","refunded"
"749","490","2025-02-16 21:26:52","2134393","106","processing","paypal","refunded"
"750","641","2025-04-19 06:19:28","8978817","145","shipped","paypal","partial"
"751","310","2025-06-24 04:56:46","4311248","744","pending","dana","overpaid"
"752","300","2025-06-10 10:49:54","642712","755","on_hold","gopay","paid"
"753","780","2025-06-16 22:10:26","5832499","78","cancelled","cash","pending"
"754","268","2025-06-21 12:53:13","1133816","791","processing","e-wallet","pending"
"755","614","2025-03-27 17:28:59","5397998","679","awaiting_payment","bank_bca","partial"
"756","176","2025-06-15 21:14:03","4389424","431","pending","bank_bni","paid"
"757","673","2025-03-19 08:35:07","6827235","565","delivered","bank_bca","failed"
"758","517","2025-06-21 02:27:45","7523619","208","on_hold","bank_mandiri","chargeback"
"759","438","2025-07-31 07:36:09","8828746","268","awaiting_payment","e-wallet","pending"
"760","304","2025-07-23 08:11:38","1412660","122","awaiting_shipment","transfer","paid"
"761","452","2025-07-25 09:49:02","4331018","27","pending","cash","pending"
"762","980","2025-05-01 14:06:42","3931168","251","cancelled","gopay","chargeback"
"763","763","2025-08-09 06:43:52","1999000","250","delivered","credit_card","paid"
"764","207","2025-07-28 05:01:28","5131552","456","shipped","cash","chargeback"
"765","326","2025-06-21 08:35:38","795585","13","pending","dana","refunded"
"766","121","2025-07-04 18:17:34","8259953","156","awaiting_shipment","bank_bni","overpaid"
"767","637","2025-06-20 00:46:57","1192284","396","cancelled","credit_card","chargeback"
"768","752","2025-03-03 17:14:21","2677009","516","returned","gopay","chargeback"
"769","139","2025-07-23 08:20:23","1830662","474","on_hold","transfer","pending"
"770","95","2025-06-21 01:52:29","1080761","696","processing","bank_bca","overpaid"
"771","186","2025-05-12 02:40:38","3678059","396","awaiting_shipment","dana","partial"
"772","324","2025-04-20 00:47:44","6449785","648","awaiting_payment","bank_bca","overpaid"
"773","820","2025-03-07 05:07:49","2712153","703","pending","bank_bni","pending"
"774","428","2025-07-08 15:35:15","7690095","46","pending","dana","refunded"
"775","229","2025-07-28 18:19:54","9172714","637","on_hold","gopay","failed"
"776","557","2025-06-04 00:22:25","4585147","935","on_hold","bank_bca","overpaid"
"777","493","2025-05-09 05:59:33","3411134","926","on_hold","bank_mandiri","partial"
"778","194","2025-04-04 01:15:08","8393514","984","delivered","ovo","failed"
"779","384","2025-07-01 17:13:18","5040552","861","pending","debit_card","overpaid"
"780","584","2025-07-16 05:38:15","4165628","698","awaiting_payment","debit_card","overpaid"
"781","342","2025-05-07 21:09:54","909660","330","refunded","dana","pending"
"782","933","2025-07-16 04:11:21","6738798","388","processing","ovo","failed"
"783","675","2025-05-01 05:15:33","2340575","783","cancelled","cash","partial"
"784","775","2025-06-04 05:06:13","7879034","426","delivered","gopay","chargeback"
"785","894","2025-06-04 02:05:12","3206319","916","on_hold","bank_bni","overpaid"
"786","600","2025-04-19 22:13:25","8914981","73","on_hold","bank_bni","chargeback"
"787","939","2025-02-24 16:40:17","2313445","778","on_hold","e-wallet","failed"
"788","165","2025-04-27 05:55:32","1105436","293","shipped","e-wallet","paid"
"789","337","2025-04-23 21:33:29","1212440","325","returned","cash","chargeback"
"790","490","2025-02-26 17:59:34","3580221","525","pending","debit_card","paid"
"791","78","2025-06-25 23:17:36","1731684","54","awaiting_payment","bank_bni","partial"
"792","950","2025-05-03 07:52:05","1467112","678","pending","e-wallet","pending"
"793","975","2025-07-10 15:53:13","1328674","174","returned","ovo","pending"
"794","632","2025-02-21 00:13:32","4468072","58","processing","gopay","paid"
"795","740","2025-06-27 22:02:51","5240873","942","cancelled","bank_bca","failed"
"796","950","2025-05-20 01:22:46","6867963","468","delivered","paypal","paid"
"797","715","2025-04-28 08:26:39","9475493","549","processing","bank_bca","partial"
"798","894","2025-04-07 20:40:12","184218","523","returned","gopay","partial"
"799","104","2025-06-23 15:57:29","7773530","201","refunded","dana","partial"
"800","667","2025-05-22 05:35:00","4010431","388","awaiting_shipment","gopay","pending"
"801","546","2025-03-24 15:25:38","8931656","116","cancelled","gopay","paid"
"802","202","2025-07-15 15:07:10","7765472","27","delivered","ovo","chargeback"
"803","186","2025-07-30 02:48:58","2041999","716","awaiting_shipment","paypal","overpaid"
"804","552","2025-04-16 13:53:56","615852","693","on_hold","bank_mandiri","partial"
"805","386","2025-06-06 21:33:34","7499389","330","shipped","cash","overpaid"
"806","550","2025-02-12 00:55:02","8195954","523","cancelled","e-wallet","pending"
"807","114","2025-05-17 14:47:43","3676494","117","awaiting_payment","e-wallet","chargeback"
"808","783","2025-08-04 02:09:08","3082872","606","processing","debit_card","partial"
"809","35","2025-04-21 03:22:48","6326778","891","delivered","dana","refunded"
"810","194","2025-03-30 23:25:16","5890029","233","refunded","ovo","overpaid"
"811","611","2025-02-15 01:39:20","491403","248","awaiting_payment","e-wallet","paid"
"812","339","2025-05-29 09:36:29","79436","327","cancelled","credit_card","failed"
"813","802","2025-06-28 16:25:41","4380817","645","processing","bank_bca","pending"
"814","201","2025-08-01 11:52:57","4810682","371","delivered","bank_mandiri","pending"
"815","904","2025-02-13 19:14:42","9079233","195","awaiting_shipment","transfer","chargeback"
"816","201","2025-05-19 02:11:41","4865650","365","cancelled","cash","chargeback"
"817","822","2025-07-19 17:13:29","6713726","894","cancelled","gopay","chargeback"
"818","305","2025-07-02 01:41:43","3139643","3","awaiting_shipment","bank_bca","pending"
"819","582","2025-07-14 05:33:48","6442995","346","returned","ovo","chargeback"
"820","368","2025-05-19 16:56:01","8145460","455","shipped","transfer","pending"
"821","132","2025-04-14 08:58:03","9291283","735","awaiting_payment","bank_bca","partial"
"822","919","2025-06-06 20:11:23","589571","363","pending","debit_card","paid"
"823","354","2025-04-11 05:38:52","2381364","479","pending","e-wallet","chargeback"
"824","157","2025-04-19 05:55:57","4853992","922","on_hold","paypal","partial"
"825","525","2025-06-17 12:58:20","7847951","176","refunded","cash","failed"
"826","996","2025-05-01 22:02:37","8438939","159","delivered","ovo","pending"
"827","799","2025-06-03 16:48:48","5784956","586","pending","debit_card","refunded"
"828","693","2025-08-01 09:18:50","3978597","734","refunded","gopay","partial"
"829","973","2025-07-20 23:20:13","908709","613","returned","transfer","partial"
"830","663","2025-06-15 01:45:15","6760490","850","processing","debit_card","partial"
"831","993","2025-07-10 19:39:03","3511337","924","refunded","credit_card","paid"
"832","3","2025-03-21 07:52:34","879304","373","processing","credit_card","partial"
"833","253","2025-03-10 08:44:46","6382773","506","pending","transfer","overpaid"
"834","374","2025-03-30 18:15:58","4905732","807","on_hold","bank_bni","refunded"
"835","334","2025-06-01 19:53:46","6424444","997","processing","dana","failed"
"836","941","2025-02-15 15:14:57","9320200","732","awaiting_shipment","credit_card","pending"
"837","652","2025-06-13 01:24:32","1154594","462","on_hold","ovo","pending"
"838","326","2025-03-02 12:12:43","4696208","331","shipped","bank_bni","chargeback"
"839","979","2025-06-10 07:53:26","5811379","572","returned","transfer","paid"
"840","371","2025-06-07 18:59:26","8648798","623","on_hold","gopay","failed"
"841","156","2025-06-25 02:08:14","8287490","372","refunded","bank_bni","pending"
"842","415","2025-05-17 19:30:47","9495562","858","shipped","cash","chargeback"
"843","185","2025-04-22 11:31:36","2143980","979","on_hold","bank_bca","refunded"
"844","498","2025-03-25 07:05:34","4722151","604","refunded","gopay","refunded"
"845","156","2025-02-26 20:18:46","4765662","939","delivered","credit_card","partial"
"846","293","2025-06-08 14:52:50","7642675","541","shipped","cash","failed"
"847","476","2025-08-01 09:46:11","9739639","801","pending","gopay","refunded"
"848","75","2025-04-15 14:12:09","9678081","379","refunded","gopay","partial"
"849","663","2025-04-15 05:18:41","5058953","315","delivered","bank_bca","refunded"
"850","246","2025-03-31 20:16:29","5436308","36","on_hold","bank_mandiri","refunded"
"851","192","2025-07-26 08:44:36","9607408","574","processing","dana","chargeback"
"852","352","2025-03-12 02:58:17","9279360","895","pending","ovo","failed"
"853","236","2025-07-15 13:55:48","8190157","73","awaiting_shipment","debit_card","paid"
"854","756","2025-06-23 11:04:47","6451932","649","on_hold","cash","pending"
"855","140","2025-05-10 10:19:30","6235621","722","pending","transfer","failed"
"856","180","2025-05-04 09:28:22","8657893","370","shipped","gopay","pending"
"857","33","2025-04-18 21:17:13","3322642","960","awaiting_payment","transfer","failed"
"858","87","2025-07-08 21:25:36","5340479","216","processing","bank_mandiri","refunded"
"859","66","2025-06-15 02:43:07","3845731","13","awaiting_shipment","bank_mandiri","overpaid"
"860","823","2025-08-07 06:07:14","8425943","319","awaiting_shipment","debit_card","paid"
"861","863","2025-07-31 11:41:37","8157007","248","awaiting_payment","dana","overpaid"
"862","925","2025-03-31 10:45:05","8606015","792","shipped","credit_card","refunded"
"863","928","2025-03-13 08:17:52","3618007","489","on_hold","transfer","overpaid"
"864","945","2025-04-10 01:23:08","4819787","822","returned","paypal","partial"
"865","989","2025-05-19 02:47:11","9232265","981","delivered","transfer","failed"
"866","342","2025-07-10 16:03:15","972090","48","shipped","dana","partial"
"867","186","2025-07-03 21:02:28","9121093","547","returned","gopay","partial"
"868","403","2025-05-07 12:00:20","7732312","286","awaiting_payment","paypal","refunded"
"869","448","2025-07-19 10:24:02","590482","738","delivered","dana","failed"
"870","617","2025-05-25 16:12:00","2134368","68","pending","bank_bni","partial"
"871","485","2025-08-02 02:47:04","2911322","521","returned","e-wallet","overpaid"
"872","161","2025-05-22 23:58:51","6948030","692","awaiting_shipment","ovo","chargeback"
"873","784","2025-04-03 06:08:51","2328662","139","delivered","bank_mandiri","chargeback"
"874","183","2025-02-19 19:36:05","8625018","472","on_hold","cash","pending"
"875","912","2025-05-28 02:12:43","3224320","897","on_hold","bank_bca","paid"
"876","558","2025-06-01 14:51:25","3719235","305","awaiting_shipment","cash","partial"
"877","231","2025-05-22 07:27:22","4475984","357","delivered","e-wallet","overpaid"
"878","256","2025-07-11 22:22:55","7134211","48","on_hold","debit_card","pending"
"879","516","2025-07-16 09:54:30","4805963","354","returned","credit_card","pending"
"880","26","2025-03-20 11:24:41","1419742","850","returned","bank_mandiri","paid"
"881","964","2025-07-22 05:26:28","6674721","54","pending","cash","pending"
"882","255","2025-05-20 14:28:47","5016860","652","returned","credit_card","pending"
"883","782","2025-03-06 20:57:27","1067655","59","cancelled","bank_bni","paid"
"884","96","2025-07-22 12:24:57","2074787","257","on_hold","debit_card","pending"
"885","521","2025-02-20 01:43:16","2489964","789","processing","ovo","pending"
"886","119","2025-04-28 03:39:41","6786494","742","on_hold","bank_bca","failed"
"887","210","2025-07-09 16:30:42","3952372","464","awaiting_payment","bank_bni","paid"
"888","280","2025-04-02 18:39:02","9669399","681","delivered","bank_bni","overpaid"
"889","390","2025-02-24 08:25:09","8887623","176","cancelled","paypal","chargeback"
"890","378","2025-06-08 08:47:05","7727604","320","processing","paypal","partial"
"891","370","2025-06-27 16:18:03","7076908","554","awaiting_shipment","gopay","paid"
"892","48","2025-05-09 23:04:01","3490028","670","cancelled","e-wallet","pending"
"893","72","2025-03-07 09:50:06","5971843","653","awaiting_payment","transfer","overpaid"
"894","18","2025-06-04 15:39:27","1524333","524","awaiting_payment","e-wallet","paid"
"895","868","2025-05-04 19:01:27","3296948","951","pending","ovo","failed"
"896","215","2025-04-10 10:18:39","7953065","527","awaiting_shipment","cash","chargeback"
"897","816","2025-08-06 17:21:06","3189546","986","awaiting_shipment","bank_bni","failed"
"898","94","2025-05-24 04:40:42","1733150","397","on_hold","bank_bni","overpaid"
"899","244","2025-02-17 07:30:58","8125588","93","refunded","credit_card","overpaid"
"900","119","2025-03-16 17:27:08","1919399","101","delivered","debit_card","pending"
"901","50","2025-05-09 14:44:40","2632116","757","shipped","bank_mandiri","overpaid"
"902","554","2025-06-16 23:09:15","6141661","323","delivered","e-wallet","failed"
"903","591","2025-02-19 06:58:31","9075072","342","refunded","ovo","paid"
"904","264","2025-03-11 17:12:45","4540988","932","returned","gopay","refunded"
"905","301","2025-04-27 17:27:50","2252744","700","processing","dana","failed"
"906","350","2025-07-29 02:08:45","4393712","899","returned","paypal","refunded"
"907","547","2025-07-14 21:06:58","5351202","202","pending","bank_bni","failed"
"908","88","2025-06-09 07:32:09","6359821","906","processing","credit_card","refunded"
"909","739","2025-07-25 07:53:08","3367191","389","refunded","e-wallet","pending"
"910","747","2025-07-01 19:13:59","8703075","946","returned","transfer","paid"
"911","557","2025-02-24 10:06:13","5627665","851","awaiting_shipment","transfer","pending"
"912","465","2025-06-25 22:46:50","5257586","730","cancelled","credit_card","failed"
"913","445","2025-03-01 22:21:02","4431397","864","pending","bank_mandiri","overpaid"
"914","891","2025-07-09 02:39:02","2904186","714","shipped","dana","pending"
"915","644","2025-05-31 17:36:37","1995896","243","on_hold","cash","failed"
"916","221","2025-05-22 07:36:47","8526462","569","processing","transfer","failed"
"917","843","2025-05-18 17:57:00","7740326","44","delivered","transfer","pending"
"918","660","2025-03-18 04:00:31","279667","172","processing","cash","pending"
"919","584","2025-02-20 04:59:42","1857297","9","awaiting_shipment","e-wallet","pending"
"920","37","2025-03-31 22:43:20","9737989","840","shipped","gopay","partial"
"921","422","2025-04-23 19:14:15","5511734","259","pending","e-wallet","partial"
"922","968","2025-03-23 06:18:10","4610686","252","on_hold","bank_bca","paid"
"923","808","2025-04-08 17:57:11","5419274","48","awaiting_shipment","paypal","pending"
"924","716","2025-02-25 17:47:45","9910048","514","cancelled","gopay","pending"
"925","704","2025-07-01 02:25:29","6757221","292","cancelled","bank_bni","failed"
"926","548","2025-03-23 15:33:21","8161815","411","processing","debit_card","chargeback"
"927","424","2025-04-19 11:15:30","4246535","923","awaiting_payment","e-wallet","overpaid"
"928","222","2025-06-10 07:16:58","6189103","419","returned","bank_bni","pending"
"929","745","2025-03-03 02:41:33","2946327","136","awaiting_shipment","credit_card","pending"
"930","361","2025-02-21 10:09:32","8814514","75","pending","bank_mandiri","chargeback"
"931","847","2025-03-27 08:17:17","9034997","75","processing","credit_card","partial"
"932","829","2025-02-15 07:25:27","7168959","288","returned","paypal","paid"
"933","613","2025-06-11 10:48:25","6060545","692","awaiting_shipment","gopay","partial"
"934","272","2025-05-12 01:14:57","3500923","933","pending","bank_bni","paid"
"935","226","2025-07-29 13:33:00","3604577","133","awaiting_payment","ovo","overpaid"
"936","966","2025-04-10 23:26:13","8513957","314","shipped","bank_bni","overpaid"
"937","564","2025-02-24 11:33:45","6972570","112","delivered","bank_bni","chargeback"
"938","787","2025-04-29 20:32:20","3052298","178","delivered","paypal","paid"
"939","969","2025-05-12 18:06:13","9116490","429","pending","transfer","failed"
"940","871","2025-07-16 11:44:35","1242587","298","delivered","credit_card","chargeback"
"941","261","2025-02-16 22:53:54","2407664","554","awaiting_shipment","cash","failed"
"942","603","2025-04-07 22:06:38","654486","190","delivered","bank_bni","partial"
"943","510","2025-05-05 13:26:42","3146501","685","awaiting_payment","bank_bni","chargeback"
"944","252","2025-03-12 02:41:48","5047652","945","refunded","bank_bni","partial"
"945","769","2025-07-04 16:46:22","2433578","670","awaiting_shipment","transfer","paid"
"946","224","2025-02-26 06:24:46","86550","354","processing","cash","pending"
"947","131","2025-04-12 18:55:47","182002","273","shipped","cash","failed"
"948","120","2025-03-14 22:04:34","4104368","994","awaiting_payment","bank_bni","overpaid"
"949","822","2025-03-19 10:55:11","5928515","960","pending","ovo","overpaid"
"950","532","2025-07-11 14:49:03","628188","482","pending","bank_bca","partial"
"951","423","2025-04-21 09:31:39","2962696","956","on_hold","paypal","chargeback"
"952","307","2025-06-02 09:03:19","1106017","984","shipped","e-wallet","chargeback"
"953","942","2025-04-11 14:17:04","6236297","933","awaiting_payment","e-wallet","overpaid"
"954","584","2025-02-22 06:23:05","2143913","63","shipped","paypal","refunded"
"955","470","2025-06-29 19:49:34","9575634","405","awaiting_shipment","bank_bca","refunded"
"956","507","2025-07-26 15:11:38","5680350","439","on_hold","bank_mandiri","refunded"
"957","117","2025-04-01 23:10:07","3499192","112","refunded","credit_card","paid"
"958","773","2025-02-24 03:28:27","4203216","174","refunded","credit_card","paid"
"959","501","2025-04-28 21:05:48","311755","114","shipped","e-wallet","pending"
"960","985","2025-06-01 13:53:26","2110927","494","refunded","cash","overpaid"
"961","68","2025-06-17 18:39:08","5809612","589","pending","bank_bca","chargeback"
"962","78","2025-08-07 11:14:34","4010110","462","processing","debit_card","paid"
"963","165","2025-03-18 04:32:06","6044943","925","refunded","bank_bca","partial"
"964","694","2025-02-11 18:31:21","5483597","592","shipped","e-wallet","refunded"
"965","895","2025-05-16 00:10:38","9409773","291","cancelled","dana","overpaid"
"966","632","2025-03-09 16:41:24","8413396","620","processing","e-wallet","refunded"
"967","398","2025-04-04 19:22:25","4351555","65","awaiting_shipment","gopay","overpaid"
"968","956","2025-06-21 06:41:48","4503477","360","pending","ovo","paid"
"969","59","2025-04-09 23:27:06","5992015","966","refunded","e-wallet","pending"
"970","196","2025-07-03 04:40:23","4669594","277","awaiting_payment","bank_mandiri","paid"
"971","328","2025-05-10 20:58:37","9466996","426","processing","paypal","refunded"
"972","233","2025-03-15 05:24:25","6232375","829","cancelled","bank_bca","failed"
"973","893","2025-07-14 00:38:11","4350973","755","returned","bank_bca","failed"
"974","770","2025-08-01 17:43:07","7769072","839","refunded","gopay","partial"
"975","65","2025-02-28 19:04:38","1416448","119","on_hold","bank_bca","pending"
"976","498","2025-03-19 12:21:38","273151","425","processing","cash","failed"
"977","273","2025-04-13 20:05:29","6753010","738","pending","dana","pending"
"978","124","2025-07-30 11:30:13","3599107","996","processing","paypal","partial"
"979","620","2025-03-07 06:25:02","7266951","540","on_hold","bank_mandiri","chargeback"
"980","880","2025-03-11 00:21:11","9424314","834","processing","paypal","overpaid"
"981","495","2025-06-01 10:51:36","4016292","690","delivered","debit_card","partial"
"982","990","2025-04-28 19:50:07","2732358","681","cancelled","debit_card","chargeback"
"983","737","2025-04-01 06:28:12","9381530","443","delivered","debit_card","pending"
"984","577","2025-04-29 23:35:17","4047664","457","pending","cash","paid"
"985","329","2025-02-18 02:02:15","67881","150","processing","cash","failed"
"986","155","2025-07-12 11:02:16","1955468","728","pending","transfer","failed"
"987","717","2025-04-30 09:46:00","1520124","212","shipped","gopay","failed"
"988","391","2025-07-23 12:38:12","8601797","951","refunded","ovo","partial"
"989","988","2025-04-17 04:28:10","5397970","642","returned","bank_bca","partial"
"990","547","2025-07-16 01:55:00","1676735","107","processing","credit_card","failed"
"991","837","2025-07-25 12:50:31","6408265","457","cancelled","ovo","paid"
"992","428","2025-05-29 05:12:07","5415444","960","on_hold","cash","overpaid"
"993","290","2025-06-08 18:33:35","2461528","964","on_hold","dana","chargeback"
"994","511","2025-06-18 02:08:14","5131120","675","refunded","gopay","refunded"
"995","432","2025-04-25 17:06:56","1360333","619","returned","paypal","partial"
"996","61","2025-03-27 03:08:58","6758907","405","delivered","cash","failed"
"997","464","2025-03-05 15:15:20","770198","400","pending","transfer","failed"
"998","54","2025-03-07 20:51:25","9211806","840","awaiting_shipment","transfer","pending"
"999","532","2025-03-04 08:20:52","3430162","694","delivered","bank_mandiri","chargeback"
"1000","942","2025-05-06 18:07:13","8572437","425","returned","bank_mandiri","chargeback"
